rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,iteration,neighbor,direction,n_points
2,,,,,,,,,1.6730000425013714e-06,,,222.0,0.0,left,24.0
2,,,,,,,,,3.6760002330993302e-06,,,223.0,3.0,up,24.0
2,,,,,,,,,1.6380004126403946e-06,,,223.0,0.0,left,24.0
2,,,,,,,,,3.4029999369522557e-06,,,224.0,3.0,up,24.0
2,,,,,,,,,1.5860000530665275e-06,,,224.0,0.0,left,24.0
2,,,,,,,,,3.096999989793403e-06,,,225.0,3.0,up,24.0
2,,,,,,,,,1.6139997569553088e-06,,,225.0,0.0,left,24.0
2,,,,,,,,,2.975999905174831e-06,,,226.0,3.0,up,24.0
2,,,,,,,,,1.6340000001946464e-06,,,226.0,0.0,left,24.0
2,,,,,,,,,3.178000042680651e-06,,,227.0,3.0,up,24.0
2,,,,,,,,,1.6849999155965634e-06,,,227.0,0.0,left,24.0
2,,,,,,,,,3.0390001484192908e-06,,,228.0,3.0,up,24.0
2,,,,,,,,,1.6799999684735667e-06,,,228.0,0.0,left,24.0
2,,,,,,,,,3.3090000215452164e-06,,,229.0,3.0,up,24.0
2,,,,,,,,,1.6249996406259015e-06,,,229.0,0.0,left,24.0
2,,,,,,,,,3.018999905179953e-06,,,230.0,3.0,up,24.0
2,,,,,,,,,1.5539999367319979e-06,,,230.0,0.0,left,24.0
2,,,,,,,,,5.851999958395027e-06,,,231.0,3.0,up,24.0
2,,,,,,,,,1.6740000319259707e-06,,,231.0,0.0,left,24.0
2,,,,,,,,,5.666000106430147e-06,,,232.0,3.0,up,24.0
2,,,,,,,,,1.6950002645899076e-06,,,232.0,0.0,left,24.0
2,,,,,,,,,4.401999831316061e-06,,,233.0,3.0,up,24.0
2,,,,,,,,,1.6200001482502557e-06,,,233.0,0.0,left,24.0
2,,,,,,,,,3.4329996196902357e-06,,,234.0,3.0,up,24.0
2,,,,,,,,,1.5350001376646105e-06,,,234.0,0.0,left,24.0
2,,,,,,,,,3.4390000109851826e-06,,,235.0,3.0,up,24.0
2,,,,,,,,,1.5919999896141235e-06,,,235.0,0.0,left,24.0
2,,,,,,,,,3.809999725490343e-06,,,236.0,3.0,up,24.0
2,,,,,,,,,1.5850000636419281e-06,,,236.0,0.0,left,24.0
2,,,,,,,,,3.367999852343928e-06,,,237.0,3.0,up,24.0
2,,,,,,,,,1.6079998204077128e-06,,,237.0,0.0,left,24.0
2,,,,,,,,,3.919999926438322e-06,,,238.0,3.0,up,24.0
2,,,,,,,,,1.5969999367371202e-06,,,238.0,0.0,left,24.0
2,,,,,,,,,3.031000233022496e-06,,,239.0,3.0,up,24.0
2,,,,,,,,,1.5130003703234252e-06,,,239.0,0.0,left,24.0
2,,,,,,,,,3.3930000427062623e-06,,,240.0,3.0,up,24.0
2,,,,,,,,,1.6700000742275734e-06,,,240.0,0.0,left,24.0
2,,,,,,,,,3.7699996937590186e-06,,,241.0,3.0,up,24.0
2,,,,,,,,,1.692999830993358e-06,,,241.0,0.0,left,24.0
2,,,,,,,,,3.3270002859353554e-06,,,242.0,3.0,up,24.0
2,,,,,,,,,1.7970000953937415e-06,,,242.0,0.0,left,24.0
2,,,,,,,,,4.287000137992436e-06,,,243.0,3.0,up,24.0
2,,,,,,,,,1.6849999155965634e-06,,,243.0,0.0,left,24.0
2,,,,,,,,,3.3699998311931267e-06,,,244.0,3.0,up,24.0
2,,,,,,,,,1.6950002645899076e-06,,,244.0,0.0,left,24.0
2,,,,,,,,,3.4649997360247653e-06,,,245.0,3.0,up,24.0
2,,,,,,,,,1.717000031931093e-06,,,245.0,0.0,left,24.0
2,,,,,,,,,3.1429999580723234e-06,,,246.0,3.0,up,24.0
2,,,,,,,,,1.7520001165394206e-06,,,246.0,0.0,left,24.0
2,,,,,,,,,3.1279996619559824e-06,,,247.0,3.0,up,24.0
2,,,,,,,,,1.672000053076772e-06,,,247.0,0.0,left,24.0
2,,,,,,,,,3.1079998734639958e-06,,,248.0,3.0,up,24.0
2,,,,,,,,,1.7099996512115467e-06,,,248.0,0.0,left,24.0
2,,,,,,,,,3.2460002330481075e-06,,,249.0,3.0,up,24.0
2,,,,,,,,,1.6609997146588285e-06,,,249.0,0.0,left,24.0
2,,,,,,,,,3.7429999792948365e-06,,,250.0,3.0,up,24.0
2,,,,,,,,,1.6009998944355175e-06,,,250.0,0.0,left,24.0
2,,,,,,,,,3.412999831198249e-06,,,251.0,3.0,up,24.0
2,,,,,,,,,1.6770000001997687e-06,,,251.0,0.0,left,24.0
2,,,,,,,,,3.032999757124344e-06,,,252.0,3.0,up,24.0
2,,,,,,,,,1.644999883865239e-06,,,252.0,0.0,left,24.0
2,,,,,,,,,3.890999778377591e-06,,,253.0,3.0,up,24.0
2,,,,,,,,,1.6089998098323122e-06,,,253.0,0.0,left,24.0
2,,,,,,,,,3.3579999580979347e-06,,,254.0,3.0,up,24.0
2,,,,,,,,,1.5810001059435308e-06,,,254.0,0.0,left,24.0
2,,,,,,,,,3.2190000638365746e-06,,,255.0,3.0,up,24.0
2,,,,,,,,,1.5810001059435308e-06,,,255.0,0.0,left,24.0
2,,,,,,,,,4.107000222575152e-06,,,256.0,3.0,up,24.0
2,,,,,,,,,1.6509998204128351e-06,,,256.0,0.0,left,24.0
2,,,,,,,,,3.713999831234105e-06,,,257.0,3.0,up,24.0
2,,,,,,,,,1.583999619469978e-06,,,257.0,0.0,left,24.0
2,,,,,,,,,3.6290002753958106e-06,,,258.0,3.0,up,24.0
2,,,,,,,,,1.5410000742122065e-06,,,258.0,0.0,left,24.0
2,,,,,,,,,3.3900000744324643e-06,,,259.0,3.0,up,24.0
2,,,,,,,,,1.5529999473073985e-06,,,259.0,0.0,left,24.0
2,,,,,,,,,3.236000338802114e-06,,,260.0,3.0,up,24.0
2,,,,,,,,,1.6830003914947156e-06,,,260.0,0.0,left,24.0
2,,,,,,,,,3.4479999158065766e-06,,,261.0,3.0,up,24.0
2,,,,,,,,,1.6519998098374344e-06,,,261.0,0.0,left,24.0
2,,,,,,,,,3.3759997677407227e-06,,,262.0,3.0,up,24.0
2,,,,,,,,,1.633000010770047e-06,,,262.0,0.0,left,24.0
2,,,,,,,,,3.2460002330481075e-06,,,263.0,3.0,up,24.0
2,,,,,,,,,1.6260000847978517e-06,,,263.0,0.0,left,24.0
2,,,,,,,,,3.067000307055423e-06,,,264.0,3.0,up,24.0
2,,,,,,,,,1.5240002539940178e-06,,,264.0,0.0,left,24.0
2,,,,,,,,,3.3129999792436138e-06,,,265.0,3.0,up,24.0
2,,,,,,,,,1.7239999579032883e-06,,,265.0,0.0,left,24.0
2,,,,,,,,,3.0840001272736117e-06,,,266.0,3.0,up,24.0
2,,,,,,,,,1.7960001059691422e-06,,,266.0,0.0,left,24.0
2,,,,,,,,,3.214000116713578e-06,,,267.0,3.0,up,24.0
2,,,,,,,,,1.680999957898166e-06,,,267.0,0.0,left,24.0
2,,,,,,,,,3.4509998840803746e-06,,,268.0,3.0,up,24.0
2,,,,,,,,,1.6770000001997687e-06,,,268.0,0.0,left,24.0
2,,,,,,,,,2.9319999157451093e-06,,,269.0,3.0,up,24.0
2,,,,,,,,,1.6559997675358318e-06,,,269.0,0.0,left,24.0
2,,,,,,,,,3.4469999263819773e-06,,,270.0,3.0,up,24.0
2,,,,,,,,,1.687000349193113e-06,,,270.0,0.0,left,24.0
2,,,,,,,,,3.6310002542450093e-06,,,271.0,3.0,up,24.0
2,,,,,,,,,1.6349999896192458e-06,,,271.0,0.0,left,24.0
2,,,,,,,,,3.471000127319712e-06,,,272.0,3.0,up,24.0
2,,,,,,,,,1.5989999155863188e-06,,,272.0,0.0,left,24.0
2,,,,,,,,,3.168999683111906e-06,,,273.0,3.0,up,24.0
2,,,,,,,,,1.728999905026285e-06,,,273.0,0.0,left,24.0
2,,,,,,,,,3.0720002541784197e-06,,,274.0,3.0,up,24.0
2,,,,,,,,,1.6099997992569115e-06,,,274.0,0.0,left,24.0
2,,,,,,,,,3.1790000321052503e-06,,,275.0,3.0,up,24.0
2,,,,,,,,,1.6220001270994544e-06,,,275.0,0.0,left,24.0
2,,,,,,,,,3.4049999158014543e-06,,,276.0,3.0,up,24.0
2,,,,,,,,,1.6539997886866331e-06,,,276.0,0.0,left,24.0
2,,,,,,,,,3.2039997677202336e-06,,,277.0,3.0,up,24.0
2,,,,,,,,,1.7180000213556923e-06,,,277.0,0.0,left,24.0
2,,,,,,,,,3.482000010990305e-06,,,278.0,3.0,up,24.0
2,,,,,,,,,1.6349999896192458e-06,,,278.0,0.0,left,24.0
2,,,,,,,,,3.1589997888659127e-06,,,279.0,3.0,up,24.0
2,,,,,,,,,1.6799999684735667e-06,,,279.0,0.0,left,24.0
2,,,,,,,,,3.2070001907413825e-06,,,280.0,3.0,up,24.0
2,,,,,,,,,1.6490002963109873e-06,,,280.0,0.0,left,24.0
2,,,,,,,,,3.1489998946199194e-06,,,281.0,3.0,up,24.0
2,,,,,,,,,1.6439998944406398e-06,,,281.0,0.0,left,24.0
2,,,,,,,,,3.2220000321103726e-06,,,282.0,3.0,up,24.0
2,,,,,,,,,1.70499970408855e-06,,,282.0,0.0,left,24.0
2,,,,,,,,,3.4539998523541726e-06,,,283.0,3.0,up,24.0
2,,,,,,,,,1.7070001376850996e-06,,,283.0,0.0,left,24.0
2,,,,,,,,,3.810999714914942e-06,,,284.0,3.0,up,24.0
2,,,,,,,,,1.6050003068812657e-06,,,284.0,0.0,left,24.0
2,,,,,,,,,3.976999778387835e-06,,,285.0,3.0,up,24.0
2,,,,,,,,,1.6029998732847162e-06,,,285.0,0.0,left,24.0
2,,,,,,,,,3.854000169667415e-06,,,286.0,3.0,up,24.0
2,,,,,,,,,1.6670001059537753e-06,,,286.0,0.0,left,24.0
2,,,,,,,,,3.704999926412711e-06,,,287.0,3.0,up,24.0
2,,,,,,,,,1.647999852139037e-06,,,287.0,0.0,left,24.0
2,,,,,,,,,3.6080000427318737e-06,,,288.0,3.0,up,24.0
2,,,,,,,,,1.6619997040834278e-06,,,288.0,0.0,left,24.0
2,,,,,,,,,3.5889997889171354e-06,,,289.0,3.0,up,24.0
2,,,,,,,,,1.6509998204128351e-06,,,289.0,0.0,left,24.0
2,,,,,,,,,3.1790000321052503e-06,,,290.0,3.0,up,24.0
2,,,,,,,,,1.6689996300556231e-06,,,290.0,0.0,left,24.0
2,,,,,,,,,3.294999714853475e-06,,,291.0,3.0,up,24.0
2,,,,,,,,,1.680999957898166e-06,,,291.0,0.0,left,24.0
2,,,,,,,,,3.415999799472047e-06,,,292.0,3.0,up,24.0
2,,,,,,,,,1.5499999790336005e-06,,,292.0,0.0,left,24.0
2,,,,,,,,,3.894999736075988e-06,,,293.0,3.0,up,24.0
2,,,,,,,,,1.6730000425013714e-06,,,293.0,0.0,left,24.0
2,,,,,,,,,3.2609996196697466e-06,,,294.0,3.0,up,24.0
2,,,,,,,,,1.633000010770047e-06,,,294.0,0.0,left,24.0
2,,,,,,,,,4.127000011067139e-06,,,295.0,3.0,up,24.0
2,,,,,,,,,1.6170001799764577e-06,,,295.0,0.0,left,24.0
2,,,,,,,,,3.856000148516614e-06,,,296.0,3.0,up,24.0
2,,,,,,,,,1.6369999684684444e-06,,,296.0,0.0,left,24.0
2,,,,,,,,,3.2240000109595712e-06,,,297.0,3.0,up,24.0
2,,,,,,,,,1.6859999050211627e-06,,,297.0,0.0,left,24.0
2,,,,,,,,,3.266000021540094e-06,,,298.0,3.0,up,24.0
2,,,,,,,,,1.6889998732949607e-06,,,298.0,0.0,left,24.0
2,,,,,,,,,3.4360000427113846e-06,,,299.0,3.0,up,24.0
2,,,,,,,,,1.5860000530665275e-06,,,299.0,0.0,left,24.0
2,,,,,,,,,3.344000106153544e-06,,,300.0,3.0,up,24.0
2,,,,,,,,,1.6119997781061102e-06,,,300.0,0.0,left,24.0
2,,,,,,,,,3.4619997677509673e-06,,,301.0,3.0,up,24.0
2,,,,,,,,,1.6640001376799773e-06,,,301.0,0.0,left,24.0
2,,,,,,,,,3.4019999475276563e-06,,,302.0,3.0,up,24.0
2,,,,,,,,,1.677999989624368e-06,,,302.0,0.0,left,24.0
2,,,,,,,,,3.465000190772116e-06,,,303.0,3.0,up,24.0
2,,,,,,,,,1.6849999155965634e-06,,,303.0,0.0,left,24.0
2,,,,,,,,,3.3239998629142065e-06,,,304.0,3.0,up,24.0
2,,,,,,,,,1.6770000001997687e-06,,,304.0,0.0,left,24.0
2,,,,,,,,,3.400999958103057e-06,,,305.0,3.0,up,24.0
2,,,,,,,,,1.6089998098323122e-06,,,305.0,0.0,left,24.0
2,,,,,,,,,3.792999905272154e-06,,,306.0,3.0,up,24.0
2,,,,,,,,,1.6379999578930438e-06,,,306.0,0.0,left,24.0
2,,,,,,,,,3.714000285981456e-06,,,307.0,3.0,up,24.0
2,,,,,,,,,1.526999767520465e-06,,,307.0,0.0,left,24.0
2,,,,,,,,,3.0420001166930888e-06,,,308.0,3.0,up,24.0
2,,,,,,,,,1.6069998309831135e-06,,,308.0,0.0,left,24.0
2,,,,,,,,,3.121000190731138e-06,,,309.0,3.0,up,24.0
2,,,,,,,,,1.5770001482451335e-06,,,309.0,0.0,left,24.0
2,,,,,,,,,3.249999735999154e-06,,,310.0,3.0,up,24.0
2,,,,,,,,,1.5929999790387228e-06,,,310.0,0.0,left,24.0
2,,,,,,,,,3.1790000321052503e-06,,,311.0,3.0,up,24.0
2,,,,,,,,,1.7479997040936723e-06,,,311.0,0.0,left,24.0
2,,,,,,,,,3.1790000321052503e-06,,,312.0,3.0,up,24.0
2,,,,,,,,,1.5650002751499414e-06,,,312.0,0.0,left,24.0
2,,,,,,,,,3.330999788886402e-06,,,313.0,3.0,up,24.0
2,,,,,,,,,1.7339998521492817e-06,,,313.0,0.0,left,24.0
2,,,,,,,,,3.952000042772852e-06,,,314.0,3.0,up,24.0
2,,,,,,,,,1.615000201127259e-06,,,314.0,0.0,left,24.0
2,,,,,,,,,3.487999947537901e-06,,,315.0,3.0,up,24.0
2,,,,,,,,,1.5369996617664583e-06,,,315.0,0.0,left,24.0
2,,,,,,,,,3.5499997466104105e-06,,,316.0,3.0,up,24.0
2,,,,,,,,,1.5610003174515441e-06,,,316.0,0.0,left,24.0
2,,,,,,,,,4.2369997572677676e-06,,,317.0,3.0,up,24.0
2,,,,,,,,,1.6260000847978517e-06,,,317.0,0.0,left,24.0
2,,,,,,,,,3.14799990519532e-06,,,318.0,3.0,up,24.0
2,,,,,,,,,1.5989999155863188e-06,,,318.0,0.0,left,24.0
2,,,,,,,,,3.431000095588388e-06,,,319.0,3.0,up,24.0
2,,,,,,,,,1.6349999896192458e-06,,,319.0,0.0,left,24.0
2,,,,,,,,,3.374000243638875e-06,,,320.0,3.0,up,24.0
2,,,,,,,,,1.5340001482400112e-06,,,320.0,0.0,left,24.0
2,,,,,,,,,3.843999820674071e-06,,,321.0,3.0,up,24.0
2,,,,,,,,,1.644999883865239e-06,,,321.0,0.0,left,24.0
2,,,,,,,,,3.6649998946813866e-06,,,322.0,3.0,up,24.0
2,,,,,,,,,1.6080002751550637e-06,,,322.0,0.0,left,24.0
2,,,,,,,,,3.44299996868358e-06,,,323.0,3.0,up,24.0
2,,,,,,,,,1.635999979043845e-06,,,323.0,0.0,left,24.0
2,,,,,,,,,3.2160000955627766e-06,,,324.0,3.0,up,24.0
2,,,,,,,,,1.6369999684684444e-06,,,324.0,0.0,left,24.0
2,,,,,,,,,3.3119999898190144e-06,,,325.0,3.0,up,24.0
2,,,,,,,,,1.5499999790336005e-06,,,325.0,0.0,left,24.0
2,,,,,,,,,3.2389998523285612e-06,,,326.0,3.0,up,24.0
2,,,,,,,,,1.5690002328483388e-06,,,326.0,0.0,left,24.0
2,,,,,,,,,3.5499997466104105e-06,,,327.0,3.0,up,24.0
2,,,,,,,,,1.6080002751550637e-06,,,327.0,0.0,left,24.0
2,,,,,,,,,3.3870001061586663e-06,,,328.0,3.0,up,24.0
2,,,,,,,,,1.7010002011375036e-06,,,328.0,0.0,left,24.0
2,,,,,,,,,3.5080001907772385e-06,,,329.0,3.0,up,24.0
2,,,,,,,,,1.714000063657295e-06,,,329.0,0.0,left,24.0
2,,,,,,,,,3.1459999263461214e-06,,,330.0,3.0,up,24.0
2,,,,,,,,,1.5760001588205341e-06,,,330.0,0.0,left,24.0
2,,,,,,,,,3.052000010939082e-06,,,331.0,3.0,up,24.0
2,,,,,,,,,1.7330003174720332e-06,,,331.0,0.0,left,24.0
2,,,,,,,,,3.046000074391486e-06,,,332.0,3.0,up,24.0
2,,,,,,,,,1.6019998838601168e-06,,,332.0,0.0,left,24.0
2,,,,,,,,,3.6139999792794697e-06,,,333.0,3.0,up,24.0
2,,,,,,,,,1.6599997252342291e-06,,,333.0,0.0,left,24.0
2,,,,,,,,,3.7820000216015615e-06,,,334.0,3.0,up,24.0
2,,,,,,,,,1.6179997146537062e-06,,,334.0,0.0,left,24.0
2,,,,,,,,,3.358999947522534e-06,,,335.0,3.0,up,24.0
2,,,,,,,,,1.6159997358045075e-06,,,335.0,0.0,left,24.0
2,,,,,,,,,3.3339997571602e-06,,,336.0,3.0,up,24.0
2,,,,,,,,,1.7299998944508843e-06,,,336.0,0.0,left,24.0
2,,,,,,,,,3.4119998417736497e-06,,,337.0,3.0,up,24.0
2,,,,,,,,,1.8050000107905362e-06,,,337.0,0.0,left,24.0
2,,,,,,,,,3.5560001379053574e-06,,,338.0,3.0,up,24.0
2,,,,,,,,,1.7070001376850996e-06,,,338.0,0.0,left,24.0
2,,,,,,,,,3.056999958062079e-06,,,339.0,3.0,up,24.0
2,,,,,,,,,1.722999968478689e-06,,,339.0,0.0,left,24.0
2,,,,,,,,,3.189999915775843e-06,,,340.0,3.0,up,24.0
2,,,,,,,,,1.644999883865239e-06,,,340.0,0.0,left,24.0
2,,,,,,,,,3.1829999898036476e-06,,,341.0,3.0,up,24.0
2,,,,,,,,,1.555000380903948e-06,,,341.0,0.0,left,24.0
2,,,,,,,,,3.2730004022596404e-06,,,342.0,3.0,up,24.0
2,,,,,,,,,1.5539999367319979e-06,,,342.0,0.0,left,24.0
2,,,,,,,,,3.321999884065008e-06,,,343.0,3.0,up,24.0
2,,,,,,,,,1.5800001165189315e-06,,,343.0,0.0,left,24.0
2,,,,,,,,,3.668999852379784e-06,,,344.0,3.0,up,24.0
2,,,,,,,,,1.5919999896141235e-06,,,344.0,0.0,left,24.0
2,,,,,,,,,3.4149998100474477e-06,,,345.0,3.0,up,24.0
2,,,,,,,,,1.686999894445762e-06,,,345.0,0.0,left,24.0
2,,,,,,,,,3.223000021534972e-06,,,346.0,3.0,up,24.0
2,,,,,,,,,1.6679996406310238e-06,,,346.0,0.0,left,24.0
2,,,,,,,,,3.0979999792180024e-06,,,347.0,3.0,up,24.0
2,,,,,,,,,1.5319997146434616e-06,,,347.0,0.0,left,24.0
2,,,,,,,,,2.9990001166879665e-06,,,348.0,3.0,up,24.0
2,,,,,,,,,1.6059998415585142e-06,,,348.0,0.0,left,24.0
3,25.0,49.0,25.0,49.0,24.0,24.0,348.0,0.29417906600019705,0.001667612002165697,0.005668697045100347,9.804260438228685e-09,,,,
3,,,,,,,,,1.3622999631479615e-05,,,1.0,2.0,down,24.0
3,,,,,,,,,3.6189999264024664e-06,,,1.0,1.0,left,24.0
3,,,,,,,,,5.599999894911889e-06,,,2.0,2.0,down,24.0
3,,,,,,,,,2.7239998416916933e-06,,,2.0,1.0,left,24.0
3,,,,,,,,,3.926999852410518e-06,,,3.0,2.0,down,24.0
3,,,,,,,,,5.652999789163005e-06,,,3.0,1.0,left,24.0
3,,,,,,,,,1.1963999895669986e-05,,,4.0,2.0,down,24.0
3,,,,,,,,,2.9080001695547253e-06,,,4.0,1.0,left,24.0
3,,,,,,,,,3.7800000427523628e-06,,,5.0,2.0,down,24.0
3,,,,,,,,,2.2210001588973682e-06,,,5.0,1.0,left,24.0
3,,,,,,,,,3.991000085079577e-06,,,6.0,2.0,down,24.0
3,,,,,,,,,6.708999990223674e-06,,,6.0,1.0,left,24.0
3,,,,,,,,,3.636000201368006e-06,,,7.0,2.0,down,24.0
3,,,,,,,,,1.8880000425269827e-06,,,7.0,1.0,left,24.0
3,,,,,,,,,3.287000254204031e-06,,,8.0,2.0,down,24.0
3,,,,,,,,,1.9899998733308166e-06,,,8.0,1.0,left,24.0
3,,,,,,,,,3.473000106168911e-06,,,9.0,2.0,down,24.0
3,,,,,,,,,1.8679997992876451e-06,,,9.0,1.0,left,24.0
3,,,,,,,,,3.3759997677407227e-06,,,10.0,2.0,down,24.0
3,,,,,,,,,1.8799996723828372e-06,,,10.0,1.0,left,24.0
3,,,,,,,,,3.4439999581081793e-06,,,11.0,2.0,down,24.0
3,,,,,,,,,1.880000127130188e-06,,,11.0,1.0,left,24.0
3,,,,,,,,,3.4479999158065766e-06,,,12.0,2.0,down,24.0
3,,,,,,,,,1.832000180002069e-06,,,12.0,1.0,left,24.0
3,,,,,,,,,3.2580001061432995e-06,,,13.0,2.0,down,24.0
3,,,,,,,,,1.9379999685043003e-06,,,13.0,1.0,left,24.0
3,,,,,,,,,3.4439999581081793e-06,,,14.0,2.0,down,24.0
3,,,,,,,,,1.8520004232414067e-06,,,14.0,1.0,left,24.0
3,,,,,,,,,3.3119999898190144e-06,,,15.0,2.0,down,24.0
3,,,,,,,,,1.936999979079701e-06,,,15.0,1.0,left,24.0
3,,,,,,,,,7.195000307547161e-06,,,16.0,2.0,down,24.0
3,,,,,,,,,4.179999905318255e-06,,,16.0,1.0,left,24.0
3,,,,,,,,,3.293000190751627e-06,,,17.0,2.0,down,24.0
3,,,,,,,,,1.8900000213761814e-06,,,17.0,1.0,left,24.0
3,,,,,,,,,3.470000137895113e-06,,,18.0,2.0,down,24.0
3,,,,,,,,,1.9889998839062173e-06,,,18.0,1.0,left,24.0
3,,,,,,,,,3.425000159040792e-06,,,19.0,2.0,down,24.0
3,,,,,,,,,1.8420000742480624e-06,,,19.0,1.0,left,24.0
3,,,,,,,,,3.148000359942671e-06,,,20.0,2.0,down,24.0
3,,,,,,,,,3.2489997465745546e-06,,,20.0,1.0,left,24.0
3,,,,,,,,,3.1579997994413134e-06,,,21.0,2.0,down,24.0
3,,,,,,,,,1.8579999050416518e-06,,,21.0,1.0,left,24.0
3,,,,,,,,,3.0860001061228104e-06,,,22.0,2.0,down,24.0
3,,,,,,,,,1.7840002328739502e-06,,,22.0,1.0,left,24.0
3,,,,,,,,,6.849999863334233e-06,,,23.0,2.0,down,24.0
3,,,,,,,,,3.760000254260376e-06,,,23.0,1.0,left,24.0
3,,,,,,,,,4.43499993707519e-06,,,24.0,2.0,down,24.0
3,,,,,,,,,1.981999957934022e-06,,,24.0,1.0,left,24.0
3,,,,,,,,,3.483000000414904e-06,,,25.0,2.0,down,24.0
3,,,,,,,,,1.97000008483883e-06,,,25.0,1.0,left,24.0
3,,,,,,,,,3.206000201316783e-06,,,26.0,2.0,down,24.0
3,,,,,,,,,1.7070001376850996e-06,,,26.0,1.0,left,24.0
3,,,,,,,,,3.208000180165982e-06,,,27.0,2.0,down,24.0
3,,,,,,,,,1.897999936772976e-06,,,27.0,1.0,left,24.0
3,,,,,,,,,3.343999651406193e-06,,,28.0,2.0,down,24.0
3,,,,,,,,,1.9140002223139163e-06,,,28.0,1.0,left,24.0
3,,,,,,,,,3.291999746579677e-06,,,29.0,2.0,down,24.0
3,,,,,,,,,1.8050000107905362e-06,,,29.0,1.0,left,24.0
3,,,,,,,,,4.053999873576686e-06,,,30.0,2.0,down,24.0
3,,,,,,,,,1.9650001377158333e-06,,,30.0,1.0,left,24.0
3,,,,,,,,,3.4660001801967155e-06,,,31.0,2.0,down,24.0
3,,,,,,,,,1.9109997992927674e-06,,,31.0,1.0,left,24.0
3,,,,,,,,,3.5129996831528842e-06,,,32.0,2.0,down,24.0
3,,,,,,,,,2.0530001165752765e-06,,,32.0,1.0,left,24.0
3,,,,,,,,,3.2419998206023593e-06,,,33.0,2.0,down,24.0
3,,,,,,,,,1.939999947353499e-06,,,33.0,1.0,left,24.0
3,,,,,,,,,3.195999852323439e-06,,,34.0,2.0,down,24.0
3,,,,,,,,,1.871000222308794e-06,,,34.0,1.0,left,24.0
3,,,,,,,,,3.193000338796992e-06,,,35.0,2.0,down,24.0
3,,,,,,,,,1.9030003386433236e-06,,,35.0,1.0,left,24.0
3,,,,,,,,,3.3299997994618025e-06,,,36.0,2.0,down,24.0
3,,,,,,,,,1.7470001694164239e-06,,,36.0,1.0,left,24.0
3,,,,,,,,,3.085000116698211e-06,,,37.0,2.0,down,24.0
3,,,,,,,,,1.7910001588461455e-06,,,37.0,1.0,left,24.0
3,,,,,,,,,3.758999810088426e-06,,,38.0,2.0,down,24.0
3,,,,,,,,,1.87700015885639e-06,,,38.0,1.0,left,24.0
3,,,,,,,,,3.7740001062047668e-06,,,39.0,2.0,down,24.0
3,,,,,,,,,1.9350000002305023e-06,,,39.0,1.0,left,24.0
3,,,,,,,,,3.498000296531245e-06,,,40.0,2.0,down,24.0
3,,,,,,,,,1.8099999579135329e-06,,,40.0,1.0,left,24.0
3,,,,,,,,,8.342000000993721e-06,,,41.0,2.0,down,24.0
3,,,,,,,,,1.8069999896397348e-06,,,41.0,1.0,left,24.0
3,,,,,,,,,5.41300005352241e-06,,,42.0,2.0,down,24.0
3,,,,,,,,,2.0710003809654154e-06,,,42.0,1.0,left,24.0
3,,,,,,,,,3.1829999898036476e-06,,,43.0,2.0,down,24.0
3,,,,,,,,,1.8580003597890027e-06,,,43.0,1.0,left,24.0
3,,,,,,,,,3.4390000109851826e-06,,,44.0,2.0,down,24.0
3,,,,,,,,,1.759000042511616e-06,,,44.0,1.0,left,24.0
3,,,,,,,,,3.096999989793403e-06,,,45.0,2.0,down,24.0
3,,,,,,,,,1.7059996935131494e-06,,,45.0,1.0,left,24.0
3,,,,,,,,,3.006000042660162e-06,,,46.0,2.0,down,24.0
3,,,,,,,,,1.7380002645950299e-06,,,46.0,1.0,left,24.0
3,,,,,,,,,4.01800025429111e-06,,,47.0,2.0,down,24.0
3,,,,,,,,,1.8149999050365295e-06,,,47.0,1.0,left,24.0
3,,,,,,,,,3.415999799472047e-06,,,48.0,2.0,down,24.0
3,,,,,,,,,1.737999809847679e-06,,,48.0,1.0,left,24.0
3,,,,,,,,,3.169000137859257e-06,,,49.0,2.0,down,24.0
3,,,,,,,,,1.7669999579084106e-06,,,49.0,1.0,left,24.0
3,,,,,,,,,3.1350000426755287e-06,,,50.0,2.0,down,24.0
3,,,,,,,,,1.698999767540954e-06,,,50.0,1.0,left,24.0
3,,,,,,,,,3.3520000215503387e-06,,,51.0,2.0,down,24.0
3,,,,,,,,,1.8220002857560758e-06,,,51.0,1.0,left,24.0
3,,,,,,,,,2.8780000320693944e-06,,,52.0,2.0,down,24.0
3,,,,,,,,,1.7239999579032883e-06,,,52.0,1.0,left,24.0
3,,,,,,,,,3.031000233022496e-06,,,53.0,2.0,down,24.0
3,,,,,,,,,1.6379999578930438e-06,,,53.0,1.0,left,24.0
3,,,,,,,,,3.1820000003790483e-06,,,54.0,2.0,down,24.0
3,,,,,,,,,1.7810002646001521e-06,,,54.0,1.0,left,24.0
3,,,,,,,,,2.843999936885666e-06,,,55.0,2.0,down,24.0
3,,,,,,,,,1.6859999050211627e-06,,,55.0,1.0,left,24.0
3,,,,,,,,,2.8790000214939937e-06,,,56.0,2.0,down,24.0
3,,,,,,,,,1.67500002135057e-06,,,56.0,1.0,left,24.0
3,,,,,,,,,2.739000137808034e-06,,,57.0,2.0,down,24.0
3,,,,,,,,,1.641999915591441e-06,,,57.0,1.0,left,24.0
3,,,,,,,,,3.0900000638212077e-06,,,58.0,2.0,down,24.0
